transaction_id,date,store_id,product_id,quantity,unit_price,total_amount,customer_age
3935,2024-05-03,4,1094,2,240.61,481.22,50
3936,2024-10-05,11,1059,3,290.53,871.59,36
3937,2024-12-12,12,1099,10,26.41,264.1,50
3938,2024-09-15,4,1053,1,195.54,195.54,35
3939,2024-03-22,2,1006,6,368.21,2209.26,40
3940,2024-10-09,17,1049,3,361.0,1083.0,32
3941,2024-11-14,19,1019,10,180.55,1805.5,27
3942,2024-12-09,15,1015,7,179.37,1255.59,55
3943,2024-06-20,12,1069,2,457.24,914.48,36
3944,2024-10-28,13,1030,2,213.57,427.14,40
3945,2024-05-01,10,1068,2,470.75,941.5,46
3946,2024-04-19,6,1065,9,169.63,1526.67,23
3947,2024-08-01,15,1045,10,198.22,1982.2,43
3948,2024-10-18,17,1059,6,222.32,1333.92,48
3949,2024-06-25,10,1028,10,221.8,2218.0,22
3950,2024-05-15,13,1039,5,372.97,1864.85,46
3951,2024-08-01,18,1042,3,383.67,1151.01,51
3952,2024-06-28,14,1048,5,327.41,1637.05,25
3953,2024-09-25,7,1060,3,214.65,643.95,40
3954,2024-09-26,3,1078,2,471.23,942.46,60
3955,2024-10-28,17,1005,5,91.97,459.85,44
3956,2024-08-23,15,1085,10,274.03,2740.3,20
3957,2024-07-27,13,1057,5,354.58,1772.9,35
3958,2024-07-28,12,1015,3,326.24,978.72,38
3959,2024-01-07,8,1007,1,335.61,335.61,25
3960,2024-02-07,9,1048,5,105.1,525.5,25
3961,2024-08-18,18,1096,1,44.12,44.12,35
3962,2024-10-21,10,1023,6,113.18,679.08,39
3963,2024-12-07,17,1021,2,156.03,312.06,41
3964,2024-07-01,7,1009,2,406.43,812.86,43
3965,2024-10-30,18,1077,8,345.68,2765.44,32
3966,2024-01-22,6,1071,4,231.74,926.96,49
3967,2024-08-06,1,1061,6,415.44,2492.64,64
3968,2024-06-10,9,1052,7,198.96,1392.72,55
3969,2024-03-21,13,1003,6,165.63,993.78,39
3970,2024-12-02,6,1007,3,251.01,753.03,59
3971,2024-11-05,5,1008,3,234.39,703.17,65
3972,2024-09-30,8,1011,10,189.92,1899.2,57
3973,2024-08-08,6,1011,6,401.5,2409.0,31
3974,2024-06-22,12,1033,2,80.22,160.44,67
3975,2024-05-08,19,1055,2,417.45,834.9,45
3976,2024-03-28,1,1007,7,371.32,2599.24,24
3977,2024-10-20,11,1097,1,237.59,237.59,21
3978,2024-07-23,15,1026,3,182.43,547.29,26
3979,2024-05-16,13,1006,5,392.87,1964.35,52
3980,2024-03-13,17,1062,8,257.8,2062.4,61
3981,2024-06-15,19,1094,7,51.69,361.83,36
3982,2024-11-02,8,1048,10,473.16,4731.6,62
3983,2024-04-21,15,1027,3,270.74,812.22,37
3984,2024-02-01,7,1042,7,339.63,2377.41,22
3985,2024-04-11,5,1050,7,228.27,1597.89,32
3986,2024-05-23,17,1019,2,423.93,847.86,26
3987,2024-12-08,2,1045,9,488.35,4395.15,22
3988,2024-05-26,19,1029,6,238.98,1433.88,57
3989,2024-09-18,2,1085,2,328.55,657.1,50
3990,2024-03-25,18,1060,6,252.98,1517.88,44
3991,2024-09-08,1,1082,2,112.19,224.38,37
3992,2024-11-10,2,1043,1,448.0,448.0,38
3993,2024-06-08,7,1100,7,171.64,1201.48,21
3994,2024-10-19,14,1083,2,316.37,632.74,28
3995,2024-03-21,17,1088,2,100.67,201.34,42
3996,2024-08-24,8,1028,9,476.43,4287.87,68
3997,2024-05-14,7,1095,7,205.76,1440.32,70
3998,2024-08-25,1,1017,3,162.41,487.23,33
3999,2024-12-06,5,1094,2,495.02,990.04,28
4000,2024-06-17,17,1078,8,303.47,2427.76,60
4001,2024-05-03,11,1026,3,192.25,576.75,48
4002,2024-05-07,4,1063,9,68.93,620.37,39
4003,2024-03-16,3,1055,2,183.95,367.9,47
4004,2024-07-08,17,1078,7,373.24,2612.68,26
4005,2024-07-18,17,1076,7,25.82,180.74,52
4006,2024-09-13,13,1003,10,420.15,4201.5,30
4007,2024-03-10,19,1033,8,342.44,2739.52,32
4008,2024-04-22,6,1000,7,235.82,1650.74,29
4009,2024-10-02,7,1033,9,346.43,3117.87,41
4010,2024-01-17,15,1035,1,442.86,442.86,22
4011,2024-09-13,7,1073,8,129.74,1037.92,19
4012,2024-09-19,6,1010,1,499.51,499.51,48
4013,2024-03-27,8,1002,10,482.82,4828.2,23
4014,2024-07-17,16,1050,10,97.67,976.7,30
4015,2024-04-29,4,1013,1,70.84,70.84,24
4016,2024-11-17,12,1082,3,136.25,408.75,35
4017,2024-09-28,6,1033,8,318.35,2546.8,61
4018,2024-09-09,11,1059,4,311.66,1246.64,65
4019,2024-03-04,1,1084,3,299.05,897.15,60
4020,2024-06-29,19,1082,5,464.67,2323.35,52
4021,2024-12-20,8,1032,2,215.95,431.9,35
4022,2024-11-05,6,1046,10,455.3,4553.0,40
4023,2024-07-12,11,1071,2,29.64,59.28,63
4024,2024-09-27,15,1018,5,372.6,1863.0,28
4025,2024-11-23,1,1028,7,433.9,3037.3,46
4026,2024-02-11,5,1065,8,180.12,1440.96,53
4027,2024-04-18,18,1046,8,206.95,1655.6,43
4028,2024-07-13,9,1097,1,274.25,274.25,58
4029,2024-05-29,13,1033,8,38.73,309.84,19
4030,2024-11-14,17,1017,5,229.05,1145.25,51
4031,2024-05-02,16,1042,2,67.05,134.1,30
4032,2024-10-16,10,1061,9,56.26,506.34,47
4033,2024-09-30,12,1067,2,210.97,421.94,49
4034,2024-07-24,18,1038,6,9.41,56.46,21
4035,2024-04-23,4,1026,4,44.03,176.12,23
4036,2024-04-12,12,1085,2,307.8,615.6,52
4037,2024-09-05,7,1077,5,463.14,2315.7,37
4038,2024-04-14,3,1043,7,388.21,2717.47,43
4039,2024-12-30,17,1002,7,336.03,2352.21,57
4040,2024-06-05,15,1003,6,195.61,1173.66,60
4041,2024-12-13,2,1012,7,409.32,2865.24,24
4042,2024-12-26,19,1016,5,406.27,2031.35,40
4043,2024-03-10,3,1042,9,116.79,1051.11,50
4044,2024-03-31,7,1039,10,442.03,4420.3,20
4045,2024-04-27,16,1069,8,428.96,3431.68,37
4046,2024-01-31,1,1006,1,371.11,371.11,67
4047,2024-08-02,1,1034,4,294.8,1179.2,55
4048,2024-08-03,11,1013,7,208.36,1458.52,43
4049,2024-01-13,5,1071,8,344.67,2757.36,21
4050,2024-03-07,2,1024,1,41.94,41.94,26
4051,2024-02-08,4,1087,10,484.2,4842.0,33
4052,2024-01-25,7,1063,8,24.63,197.04,43
4053,2024-05-25,10,1083,3,498.08,1494.24,28
4054,2024-11-29,18,1015,2,6.04,12.08,68
4055,2024-12-18,16,1058,4,435.54,1742.16,43
4056,2024-07-13,18,1046,4,15.31,61.24,30
4057,2024-04-24,19,1073,4,343.75,1375.0,27
4058,2024-08-16,7,1012,5,495.37,2476.85,38
4059,2024-06-12,5,1091,5,264.19,1320.95,35
4060,2024-01-10,18,1001,7,334.47,2341.29,45
4061,2024-04-12,17,1093,10,279.56,2795.6,31
4062,2024-06-06,8,1030,2,135.73,271.46,45
4063,2024-03-20,9,1040,10,184.35,1843.5,56
4064,2024-07-13,1,1058,9,210.97,1898.73,52
4065,2024-01-06,16,1077,5,105.31,526.55,67
4066,2024-10-11,19,1058,2,408.21,816.42,33
4067,2024-04-06,8,1060,2,419.91,839.82,39
4068,2024-03-24,15,1035,5,475.67,2378.35,29
4069,2024-11-23,9,1084,9,394.56,3551.04,29
4070,2024-07-22,20,1012,6,160.4,962.4,66
4071,2024-06-06,5,1032,8,178.47,1427.76,39
4072,2024-02-03,11,1036,10,344.38,3443.8,21
4073,2024-08-27,7,1096,8,113.88,911.04,39
4074,2024-01-25,17,1083,10,165.19,1651.9,25
4075,2024-10-14,20,1040,4,254.09,1016.36,24
4076,2024-04-07,18,1055,2,189.75,379.5,25
4077,2024-12-08,20,1094,9,51.32,461.88,41
4078,2024-07-28,5,1058,1,371.71,371.71,37
4079,2024-07-30,3,1038,9,474.34,4269.06,60
4080,2024-01-01,19,1040,6,227.17,1363.02,27
4081,2024-05-17,15,1096,9,105.14,946.26,38
4082,2024-05-11,16,1025,4,69.72,278.88,61
4083,2024-06-07,1,1051,7,282.67,1978.69,51
4084,2024-05-19,5,1088,1,322.95,322.95,55
4085,2024-05-21,12,1029,5,316.11,1580.55,56
4086,2024-06-06,9,1095,10,333.41,3334.1,58
4087,2024-11-28,1,1018,7,432.63,3028.41,41
4088,2024-07-01,10,1040,2,305.24,610.48,53
4089,2024-05-26,1,1064,2,336.02,672.04,34
4090,2024-11-20,9,1047,5,475.12,2375.6,42
4091,2024-01-20,19,1090,9,68.08,612.72,64
4092,2024-10-12,6,1034,8,293.76,2350.08,34
4093,2024-01-21,20,1034,10,92.93,929.3,46
4094,2024-07-03,2,1022,10,281.77,2817.7,39
4095,2024-08-19,15,1009,3,433.87,1301.61,63
4096,2024-03-04,20,1069,10,425.43,4254.3,48
4097,2024-07-31,4,1059,1,16.61,16.61,42
4098,2024-06-05,18,1030,10,368.39,3683.9,25
4099,2024-01-12,4,1003,9,11.03,99.27,58
4100,2024-09-26,14,1095,5,43.4,217.0,68
4101,2024-06-07,20,1000,2,423.88,847.76,55
4102,2024-07-31,1,1049,2,392.24,784.48,35
4103,2024-06-10,19,1039,6,381.53,2289.18,20
4104,2024-01-08,9,1044,10,382.41,3824.1,66
4105,2024-08-10,17,1026,6,321.53,1929.18,35
4106,2024-08-05,19,1019,2,495.45,990.9,69
4107,2024-10-07,17,1084,8,327.33,2618.64,22
4108,2024-04-18,7,1004,4,198.99,795.96,22
4109,2024-01-14,19,1065,2,213.74,427.48,25
4110,2024-04-05,11,1000,6,154.76,928.56,24
4111,2024-03-18,18,1009,6,246.98,1481.88,66
4112,2024-01-07,17,1008,7,235.56,1648.92,63
4113,2024-04-23,12,1100,10,233.93,2339.3,56
4114,2024-08-01,9,1051,2,439.39,878.78,28
4115,2024-07-23,20,1028,3,188.5,565.5,54
4116,2024-08-25,10,1026,6,140.98,845.88,37
4117,2024-12-27,17,1055,7,302.42,2116.94,18
4118,2024-07-23,19,1022,7,380.75,2665.25,63
4119,2024-04-12,4,1079,10,423.99,4239.9,62
4120,2024-03-14,12,1042,1,25.79,25.79,41
4121,2024-05-25,16,1038,3,123.32,369.96,32
4122,2024-01-18,2,1092,3,457.04,1371.12,44
4123,2024-05-08,4,1090,9,395.54,3559.86,23
4124,2024-09-21,18,1009,2,437.9,875.8,48
4125,2024-09-29,13,1047,7,478.95,3352.65,55
4126,2024-03-25,12,1074,2,360.3,720.6,44
4127,2024-03-30,1,1003,3,111.37,334.11,54
4128,2024-09-16,9,1000,5,205.72,1028.6,66
4129,2024-08-04,19,1014,2,241.8,483.6,61
4130,2024-09-02,3,1040,10,330.39,3303.9,29
4131,2024-02-17,6,1090,1,429.7,429.7,34
4132,2024-05-13,1,1038,5,272.29,1361.45,18
4133,2024-08-31,18,1004,9,374.49,3370.41,19
4134,2024-05-08,7,1027,5,437.54,2187.7,44
4135,2024-06-28,4,1022,7,293.7,2055.9,61
4136,2024-08-20,15,1024,10,250.07,2500.7,56
4137,2024-12-02,11,1079,5,56.43,282.15,58
4138,2024-05-02,8,1015,3,284.25,852.75,57
4139,2024-10-07,6,1018,6,341.27,2047.62,55
4140,2024-02-06,13,1012,10,202.54,2025.4,47
4141,2024-03-08,4,1030,7,157.07,1099.49,42
4142,2024-06-26,12,1055,8,359.29,2874.32,49
4143,2024-10-24,14,1020,2,110.24,220.48,20
4144,2024-05-05,10,1024,3,457.21,1371.63,62
4145,2024-08-25,11,1080,2,122.79,245.58,30
4146,2024-05-12,2,1002,5,428.6,2143.0,46
4147,2024-01-13,18,1081,4,47.88,191.52,31
4148,2024-12-16,5,1044,7,343.47,2404.29,58
4149,2024-02-07,2,1093,2,297.34,594.68,43
4150,2024-04-24,13,1047,10,222.51,2225.1,25
4151,2024-07-08,14,1006,9,175.26,1577.34,24
4152,2024-02-11,2,1057,10,126.28,1262.8,63
4153,2024-05-30,8,1088,9,81.38,732.42,35
4154,2024-05-04,5,1099,10,191.69,1916.9,27
4155,2024-05-17,2,1070,7,69.73,488.11,62
4156,2024-12-16,8,1015,2,455.52,911.04,42
4157,2024-02-15,19,1030,1,356.32,356.32,61
4158,2024-01-17,20,1026,8,273.01,2184.08,19
4159,2024-04-14,20,1000,10,138.4,1384.0,52
4160,2024-10-15,11,1086,1,132.35,132.35,24
4161,2024-07-09,4,1060,1,33.66,33.66,55
4162,2024-06-20,9,1090,8,410.59,3284.72,40
4163,2024-07-30,14,1005,6,14.69,88.14,18
4164,2024-09-04,6,1049,2,432.61,865.22,30
4165,2024-03-19,2,1017,3,210.59,631.77,42
4166,2024-02-17,5,1021,3,250.48,751.44,44
4167,2024-11-02,5,1098,9,210.41,1893.69,57
4168,2024-11-15,19,1011,10,82.19,821.9,36
4169,2024-10-01,14,1067,7,346.66,2426.62,32
4170,2024-12-17,17,1025,2,440.73,881.46,29
4171,2024-02-01,18,1078,5,63.97,319.85,26
4172,2024-08-14,18,1042,5,161.65,808.25,64
4173,2024-11-17,2,1028,2,36.09,72.18,43
4174,2024-02-03,16,1009,6,427.41,2564.46,21
4175,2024-03-14,8,1020,7,247.7,1733.9,49
4176,2024-03-23,12,1016,6,97.23,583.38,60
4177,2024-06-23,11,1089,10,352.18,3521.8,62
4178,2024-04-22,4,1054,4,278.04,1112.16,29
4179,2024-04-23,2,1047,4,215.46,861.84,29
4180,2024-06-24,14,1086,5,200.27,1001.35,50
4181,2024-04-10,2,1093,2,311.34,622.68,50
4182,2024-02-01,10,1046,5,366.05,1830.25,48
4183,2024-09-06,8,1041,8,428.72,3429.76,63
4184,2024-01-18,2,1056,3,472.58,1417.74,48
4185,2024-06-11,10,1096,8,451.4,3611.2,69
4186,2024-10-01,3,1083,10,330.52,3305.2,61
4187,2024-08-11,12,1084,6,383.3,2299.8,67
4188,2024-08-01,19,1003,10,497.86,4978.6,69
4189,2024-01-18,19,1063,4,376.0,1504.0,29
4190,2024-01-27,4,1070,7,98.31,688.17,67
4191,2024-05-20,20,1007,4,370.87,1483.48,29
4192,2024-08-29,16,1048,1,291.85,291.85,47
4193,2024-11-09,20,1068,3,434.3,1302.9,41
4194,2024-03-13,9,1082,8,226.06,1808.48,54
4195,2024-12-02,16,1045,7,92.64,648.48,37
4196,2024-04-19,12,1037,1,487.72,487.72,54
4197,2024-09-30,11,1030,8,70.88,567.04,28
4198,2024-11-27,1,1049,5,407.77,2038.85,30
4199,2024-07-31,7,1024,1,363.77,363.77,70
4200,2024-07-30,12,1079,3,406.58,1219.74,54
4201,2024-02-26,13,1061,4,76.5,306.0,59
4202,2024-01-30,5,1073,3,235.51,706.53,43
4203,2024-06-06,6,1080,1,301.28,301.28,57
4204,2024-01-10,20,1084,6,346.88,2081.28,19
4205,2024-04-17,17,1029,7,328.72,2301.04,66
4206,2024-06-20,16,1005,2,498.16,996.32,67
4207,2024-07-02,15,1079,5,315.15,1575.75,50
4208,2024-04-23,11,1026,9,197.04,1773.36,67
4209,2024-08-21,6,1023,2,494.95,989.9,34
4210,2024-05-26,2,1084,1,245.54,245.54,64
4211,2024-08-01,6,1056,9,252.74,2274.66,19
4212,2024-11-18,16,1009,9,296.01,2664.09,35
4213,2024-10-09,11,1058,7,68.75,481.25,36
4214,2024-02-14,2,1055,6,448.44,2690.64,50
4215,2024-08-02,19,1099,10,278.18,2781.8,70
4216,2024-01-29,14,1015,7,417.01,2919.07,56
4217,2024-12-18,16,1029,1,288.52,288.52,29
4218,2024-08-06,13,1093,10,432.33,4323.3,43
4219,2024-07-04,9,1007,9,406.41,3657.69,44
4220,2024-06-07,15,1024,6,426.38,2558.28,38
4221,2024-08-28,7,1036,3,489.14,1467.42,64
4222,2024-08-09,7,1085,9,90.03,810.27,28
4223,2024-03-21,2,1017,9,269.6,2426.4,34
4224,2024-11-08,10,1064,9,474.37,4269.33,37
4225,2024-10-11,14,1067,6,168.48,1010.88,44
4226,2024-04-22,8,1099,2,315.65,631.3,61
4227,2024-04-14,18,1046,10,39.16,391.6,25
4228,2024-07-05,11,1011,5,71.67,358.35,21
4229,2024-07-31,8,1034,6,89.26,535.56,36
4230,2024-08-27,8,1100,10,136.03,1360.3,68
4231,2024-10-27,16,1004,2,344.72,689.44,27
4232,2024-03-06,12,1098,4,283.76,1135.04,60
4233,2024-09-05,20,1062,8,148.66,1189.28,25
4234,2024-03-06,4,1018,6,321.63,1929.78,59
4235,2024-07-08,13,1032,1,436.23,436.23,52
4236,2024-08-29,12,1030,9,386.82,3481.38,18
4237,2024-02-10,13,1034,9,53.39,480.51,32
4238,2024-06-20,12,1091,10,396.66,3966.6,64
4239,2024-08-31,5,1016,4,141.12,564.48,33
4240,2024-10-05,17,1023,1,37.29,37.29,33
4241,2024-10-08,13,1076,8,71.71,573.68,20
4242,2024-10-01,9,1046,3,453.51,1360.53,53
4243,2024-09-15,13,1027,3,219.82,659.46,19
4244,2024-11-11,13,1005,9,283.55,2551.95,32
4245,2024-06-19,6,1100,8,135.88,1087.04,39
4246,2024-04-27,19,1004,1,491.07,491.07,40
4247,2024-01-30,14,1054,5,115.76,578.8,48
4248,2024-02-14,4,1090,3,478.6,1435.8,65
4249,2024-12-04,17,1089,8,86.25,690.0,70
4250,2024-11-14,18,1096,10,86.99,869.9,64
4251,2024-01-28,1,1000,6,328.31,1969.86,20
4252,2024-12-20,1,1022,2,171.69,343.38,24
4253,2024-01-12,19,1079,5,394.59,1972.95,44
4254,2024-05-09,4,1087,6,458.97,2753.82,54
4255,2024-10-22,1,1042,7,118.95,832.65,49
4256,2024-01-24,18,1028,9,346.38,3117.42,39
4257,2024-01-10,6,1090,2,26.61,53.22,34
4258,2024-08-09,18,1008,7,376.78,2637.46,24
4259,2024-01-20,15,1023,7,68.55,479.85,46
4260,2024-10-30,18,1082,2,154.81,309.62,64
4261,2024-02-07,14,1072,4,308.41,1233.64,45
4262,2024-04-23,4,1028,4,65.05,260.2,32
4263,2024-09-06,9,1089,6,109.93,659.58,55
4264,2024-01-19,16,1087,10,284.87,2848.7,60
4265,2024-01-08,17,1075,10,250.85,2508.5,47
4266,2024-09-17,19,1093,8,187.24,1497.92,42
4267,2024-08-16,7,1088,2,56.1,112.2,52
4268,2024-08-06,7,1003,5,124.16,620.8,68
4269,2024-05-14,20,1036,9,430.19,3871.71,55
4270,2024-03-13,9,1014,6,307.59,1845.54,59
4271,2024-05-25,18,1051,9,48.17,433.53,49
4272,2024-08-26,13,1083,1,420.08,420.08,45
4273,2024-08-24,10,1030,6,427.02,2562.12,65
4274,2024-08-29,14,1037,7,385.8,2700.6,20
4275,2024-02-22,4,1071,9,6.84,61.56,60
4276,2024-05-07,17,1086,10,424.2,4242.0,20
4277,2024-01-23,16,1045,6,440.25,2641.5,59
4278,2024-06-26,1,1062,2,116.91,233.82,37
4279,2024-09-03,19,1064,8,333.38,2667.04,25
4280,2024-10-27,10,1046,3,248.73,746.19,29
4281,2024-08-30,3,1057,7,491.62,3441.34,57
4282,2024-01-19,7,1001,4,447.96,1791.84,25
4283,2024-03-03,16,1025,5,432.74,2163.7,21
4284,2024-04-15,12,1096,6,430.31,2581.86,49
4285,2024-08-08,19,1079,7,379.72,2658.04,37
4286,2024-02-20,17,1064,1,427.29,427.29,47
4287,2024-10-08,19,1048,7,318.08,2226.56,51
4288,2024-06-05,10,1083,8,14.92,119.36,30
4289,2024-09-09,5,1026,7,416.61,2916.27,40
4290,2024-10-11,19,1037,2,250.88,501.76,23
4291,2024-05-20,5,1032,3,388.15,1164.45,60
4292,2024-11-13,9,1098,4,127.29,509.16,30
4293,2024-04-08,1,1090,4,101.35,405.4,24
4294,2024-01-22,1,1066,4,138.08,552.32,36
4295,2024-03-22,1,1099,9,76.44,687.96,46
4296,2024-10-11,11,1062,7,353.05,2471.35,65
4297,2024-02-04,19,1095,6,493.43,2960.58,60
4298,2024-01-30,4,1029,2,339.03,678.06,64
4299,2024-04-08,9,1082,5,88.28,441.4,31
4300,2024-11-26,5,1036,6,222.17,1333.02,47
4301,2024-08-25,5,1083,8,155.41,1243.28,20
4302,2024-09-07,15,1055,1,39.46,39.46,54
4303,2024-07-22,14,1036,9,5.34,48.06,19
4304,2024-12-22,7,1040,3,271.12,813.36,63
4305,2024-11-26,4,1034,2,156.13,312.26,58
4306,2024-01-17,18,1081,2,386.55,773.1,65
4307,2024-12-01,4,1034,9,402.17,3619.53,60
4308,2024-02-22,14,1086,2,194.42,388.84,62
4309,2024-10-29,15,1022,4,80.63,322.52,20
4310,2024-04-18,10,1081,1,362.97,362.97,55
4311,2024-06-18,1,1075,4,123.02,492.08,25
4312,2024-01-29,4,1073,9,463.63,4172.67,21
4313,2024-03-15,7,1058,3,427.0,1281.0,29
4314,2024-08-08,16,1048,8,394.6,3156.8,42
4315,2024-05-22,20,1080,9,403.65,3632.85,42
4316,2024-10-14,4,1003,9,29.36,264.24,31
4317,2024-01-14,13,1038,8,432.37,3458.96,60
4318,2024-08-16,5,1097,9,385.18,3466.62,20
4319,2024-05-30,8,1018,8,350.96,2807.68,34
4320,2024-02-28,7,1017,2,361.74,723.48,66
4321,2024-06-29,10,1054,2,415.73,831.46,32
4322,2024-01-26,14,1095,9,312.16,2809.44,31
4323,2024-02-24,16,1087,8,84.46,675.68,35
4324,2024-06-18,13,1048,2,252.21,504.42,65
4325,2024-09-19,11,1058,9,485.1,4365.9,28
4326,2024-01-18,12,1034,3,342.65,1027.95,54
4327,2024-11-15,17,1068,10,186.38,1863.8,68
4328,2024-06-21,11,1053,9,418.43,3765.87,24
4329,2024-03-05,4,1048,3,384.73,1154.19,45
4330,2024-03-24,7,1011,5,355.49,1777.45,67
4331,2024-05-06,17,1018,4,181.78,727.12,63
4332,2024-01-27,18,1058,8,57.79,462.32,30
4333,2024-01-11,9,1041,2,451.92,903.84,20
4334,2024-04-05,7,1031,10,322.38,3223.8,61
4335,2024-04-11,10,1013,5,47.93,239.65,54
4336,2024-03-18,20,1076,7,175.11,1225.77,69
4337,2024-04-11,10,1091,9,61.66,554.94,34
4338,2024-06-13,11,1049,10,9.79,97.9,33
4339,2024-04-14,15,1065,8,441.8,3534.4,68
4340,2024-01-19,5,1029,2,476.7,953.4,54
4341,2024-05-18,3,1020,4,418.1,1672.4,63
4342,2024-10-12,17,1018,1,184.46,184.46,41
4343,2024-08-15,11,1083,3,109.2,327.6,53
4344,2024-12-17,5,1098,5,423.93,2119.65,52
4345,2024-07-16,10,1032,6,96.96,581.76,70
4346,2024-06-05,1,1084,1,475.03,475.03,58
4347,2024-12-08,16,1090,10,336.78,3367.8,67
4348,2024-04-15,15,1078,2,230.05,460.1,18
4349,2024-05-11,20,1029,5,464.6,2323.0,43
4350,2024-05-12,2,1049,4,33.38,133.52,42
4351,2024-06-17,14,1056,2,498.98,997.96,31
4352,2024-11-17,17,1045,9,114.81,1033.29,33
4353,2024-10-24,19,1017,3,309.12,927.36,52
4354,2024-08-21,2,1073,5,202.42,1012.1,33
4355,2024-01-11,12,1070,6,462.51,2775.06,46
4356,2024-01-23,17,1052,8,301.07,2408.56,50
4357,2024-02-14,18,1025,10,14.79,147.9,27
4358,2024-10-23,20,1024,7,289.87,2029.09,69
4359,2024-11-08,18,1029,2,147.31,294.62,61
4360,2024-06-27,5,1032,6,321.39,1928.34,48
4361,2024-08-19,17,1005,2,229.48,458.96,40
4362,2024-09-19,16,1067,7,280.92,1966.44,65
4363,2024-09-06,14,1031,1,274.34,274.34,42
4364,2024-08-10,7,1013,4,33.35,133.4,23
4365,2024-12-13,10,1080,7,405.78,2840.46,21
4366,2024-02-07,13,1083,2,344.03,688.06,42
4367,2024-08-04,1,1022,2,39.26,78.52,45
4368,2024-02-09,2,1049,10,392.7,3927.0,61
4369,2024-08-13,19,1037,8,273.22,2185.76,66
4370,2024-10-01,15,1001,2,145.82,291.64,38
4371,2024-08-23,7,1083,8,50.9,407.2,48
4372,2024-01-31,4,1091,2,190.33,380.66,32
4373,2024-04-04,1,1033,1,114.14,114.14,39
4374,2024-12-01,3,1050,2,71.6,143.2,63
4375,2024-07-14,7,1088,2,98.64,197.28,65
4376,2024-07-07,19,1006,1,361.89,361.89,57
4377,2024-10-10,9,1089,9,124.17,1117.53,32
4378,2024-01-06,7,1056,5,89.21,446.05,33
4379,2024-02-03,7,1036,1,188.93,188.93,62
4380,2024-09-08,19,1013,4,154.27,617.08,27
4381,2024-04-29,2,1039,5,309.71,1548.55,69
4382,2024-11-11,3,1049,7,348.86,2442.02,18
4383,2024-02-01,10,1032,9,148.84,1339.56,64
4384,2024-12-22,17,1015,4,458.19,1832.76,59
4385,2024-11-26,7,1047,4,457.78,1831.12,64
4386,2024-09-22,8,1040,4,306.32,1225.28,40
4387,2024-12-08,18,1051,1,293.47,293.47,39
4388,2024-10-04,3,1011,4,247.76,991.04,70
4389,2024-08-09,12,1036,2,139.25,278.5,61
4390,2024-02-12,4,1069,5,238.34,1191.7,40
4391,2024-08-28,3,1087,10,333.93,3339.3,67
4392,2024-03-25,11,1073,3,296.45,889.35,27
4393,2024-02-10,19,1051,4,150.35,601.4,25
4394,2024-10-10,13,1065,10,375.44,3754.4,66
4395,2024-05-04,17,1017,3,485.79,1457.37,29
4396,2024-02-22,5,1063,6,243.56,1461.36,22
4397,2024-09-21,8,1080,1,107.29,107.29,25
4398,2024-02-17,1,1034,9,482.64,4343.76,43
4399,2024-03-14,19,1005,6,397.26,2383.56,69
4400,2024-09-27,11,1030,3,481.56,1444.68,30
4401,2024-10-13,9,1077,4,70.32,281.28,42
4402,2024-12-11,4,1095,10,55.77,557.7,23
4403,2024-09-08,17,1066,2,46.76,93.52,45
4404,2024-01-16,7,1036,4,452.47,1809.88,26
4405,2024-03-01,5,1037,4,379.13,1516.52,24
4406,2024-11-23,10,1001,6,153.04,918.24,34
4407,2024-06-20,7,1063,3,381.85,1145.55,64
4408,2024-07-13,18,1046,8,267.02,2136.16,35
4409,2024-09-26,12,1019,7,346.97,2428.79,69
4410,2024-10-24,10,1042,10,378.01,3780.1,27
4411,2024-07-14,17,1021,6,305.91,1835.46,30
4412,2024-06-18,12,1004,4,306.79,1227.16,29
4413,2024-07-10,9,1047,7,253.77,1776.39,65
4414,2024-10-12,8,1068,1,270.63,270.63,70
4415,2024-12-09,8,1029,6,325.51,1953.06,55
4416,2024-12-28,5,1086,2,75.16,150.32,60
4417,2024-09-12,6,1047,2,314.13,628.26,20
4418,2024-04-18,17,1064,2,354.13,708.26,19
4419,2024-08-27,9,1007,4,368.33,1473.32,68
4420,2024-12-01,5,1061,3,239.13,717.39,52
4421,2024-02-20,7,1077,7,6.38,44.66,60
4422,2024-10-09,7,1066,5,442.93,2214.65,26
4423,2024-05-08,20,1089,1,135.58,135.58,59
4424,2024-09-13,3,1079,6,121.53,729.18,26
4425,2024-07-29,17,1059,5,321.36,1606.8,58
4426,2024-01-08,9,1076,7,223.1,1561.7,39
4427,2024-01-16,11,1044,5,498.71,2493.55,57
4428,2024-12-16,20,1077,1,171.08,171.08,26
4429,2024-06-04,14,1080,9,147.64,1328.76,38
4430,2024-09-08,12,1024,5,347.55,1737.75,41
4431,2024-09-27,2,1047,10,209.94,2099.4,53
4432,2024-08-12,2,1025,9,345.37,3108.33,36
4433,2024-12-19,19,1042,7,343.24,2402.68,58
4434,2024-09-25,2,1034,6,20.99,125.94,24
4435,2024-01-06,15,1071,5,477.07,2385.35,33
4436,2024-08-07,16,1065,9,124.57,1121.13,23
4437,2024-07-19,2,1008,4,440.34,1761.36,55
4438,2024-01-06,15,1026,1,102.38,102.38,42
4439,2024-07-19,6,1074,9,199.9,1799.1,22
4440,2024-11-04,14,1017,6,31.08,186.48,50
4441,2024-08-28,17,1046,7,161.74,1132.18,32
